id,precio_log_iqr,area_m2_log_iqr_std,nro_ambientes_log_iqr_std,nro_banios_log_iqr_std,estado_codL_std,oferta_codL_std,tipo_codT_std,ciudad_codT_std,zona_codT_std,latitud_std,longitud_std
CAS00028,7.783640596221253,0.7219499988927952,1.160755661213149,0.6279067730828085,-0.016114366641495355,-1.222499172317344,0.11763177455760256,-0.9483664637200454,-0.6375017536909693,0.9294823679823524,-0.9871954816877007
DEP00049,11.715874472198905,-0.7912811624851104,-0.13860282561592888,-0.15230513432444534,-0.016114366641495355,0.8280415687087431,-0.8037047775075877,-0.9483664637200454,-0.8360038003309732,0.9076381555770492,-0.9891634770363069
CAS00029,11.775297421715827,-0.7196700787723839,0.30256687375989233,-0.15230513432444534,-0.016114366641495355,0.8280415687087431,0.11763177455760256,-0.9483664637200454,-0.3352259276582124,0.9110273363583153,-0.9873115123563826
DEP00050,5.786897381366708,-1.4302485301236774,-0.7603965937397531,-0.7715941649958569,-0.016114366641495355,-1.222499172317344,-0.8037047775075877,-0.9483664637200454,-0.8360038003309732,0.9087449489478081,-0.989198039363149
CAS00030,7.3783837129967145,0.5334049236794933,0.30256687375989233,1.1418192185635814,-0.016114366641495355,-1.222499172317344,0.11763177455760256,-0.9483664637200454,-0.6375017536909693,0.9573286909239443,-0.981086590418449
CAS00031,13.384729180332174,0.7785087383112204,0.6447646777869178,1.3457690160898932,-0.016114366641495355,0.8280415687087431,0.11763177455760256,-0.9483664637200454,0.60684992619765,0.9017332633773801,-0.9872205805202832
DEP00051,10.463131911491967,-0.819685482614415,0.30256687375989233,-0.15230513432444534,-0.016114366641495355,-0.1972288018043005,-0.8037047775075877,-0.9483664637200454,-0.7794084754500027,0.9681947096247002,-0.991062759187506
CAS00032,13.3374763699232,0.6027299588597559,1.7077281452865638,1.3457690160898932,-0.016114366641495355,0.8280415687087431,0.11763177455760256,-0.9483664637200454,1.5794659352876712,0.9540995464814227,-1.0115993646317614
DEP00052,11.813037464800539,-0.7912811624851104,-0.13860282561592888,-0.15230513432444534,-0.016114366641495355,0.8280415687087431,-0.8037047775075877,-0.9483664637200454,-0.6375017536909693,0.9534833317939183,-0.9811211527452911
TER00006,12.973865689268807,0.3531657291349679,-1.8233600612393985,-1.830275755538732,-0.016114366641495355,0.8280415687087431,1.7525844210160881,-0.9483664637200454,1.5794659352876712,0.9549296415094892,-1.0099823414831026
DEP00053,6.2166061010848646,-0.35691628591283453,0.30256687375989233,0.6279067730828085,-0.016114366641495355,-1.222499172317344,-0.8037047775075877,-0.9483664637200454,-1.1908548128524579,0.9177324102517072,-0.9870979665512496
CAS00033,13.120363378739663,0.4988243510411997,1.160755661213149,1.5256654868898412,-0.016114366641495355,0.8280415687087431,0.11763177455760256,-0.9483664637200454,-1.1908548128524579,0.9166256168809482,-0.9872049451819545
DEP00054,11.49782197939291,-0.6454159770803684,-0.13860282561592888,-0.7715941649958569,-0.016114366641495355,0.8280415687087431,-0.8037047775075877,-0.9483664637200454,-0.7794084754500027,0.936069284205083,-0.9921930295664799
TER00007,11.461642696843066,0.2311034228443712,-1.8233600612393985,-1.830275755538732,-0.016114366641495355,0.8280415687087431,1.7525844210160881,-0.9483664637200454,-1.1908548128524579,0.9164999808767037,-0.9871703828551124
DEP00055,12.487488878546145,0.11714112035954335,0.6447646777869178,0.9063764562184295,-0.016114366641495355,0.8280415687087431,-0.8037047775075877,-0.9483664637200454,-0.8360038003309732,0.9103153990009101,-0.9889688582196873
DEP00056,12.560247968016562,0.002005976742224829,0.30256687375989233,0.2870874255470182,-0.016114366641495355,0.8280415687087431,-0.8037047775075877,-0.9483664637200454,-0.2923093286751119,0.939512308988172,-1.0023197913310666
DEP00057,6.175867270105761,-1.6687907793734933,-0.7603965937397531,-0.7715941649958569,-0.016114366641495355,-1.222499172317344,-0.8037047775075877,-0.9483664637200454,-0.15883918240264788,0.9546843521678646,-1.0068338780903399
CAS00034,7.496097345175956,0.5928659015467422,0.6447646777869178,1.1418192185635814,-0.016114366641495355,-1.222499172317344,0.11763177455760256,-0.9483664637200454,-0.6375017536909693,0.9602841283572163,-0.9788169976225183
DEP00058,7.048386408721883,-0.3684604581521362,0.30256687375989233,0.6279067730828085,-0.016114366641495355,-1.222499172317344,-0.8037047775075877,-0.9483664637200454,-1.1908548128524579,0.9144090388059981,-0.9927139332067357
DEP00059,10.414333176102122,-1.7199281793609313,-0.7603965937397531,-0.7715941649958569,-0.016114366641495355,0.8280415687087431,-0.8037047775075877,-0.9483664637200454,0.7419688077292422,0.9127473530831464,-0.9848189102610649
CAS00035,7.496097345175956,0.7389592742443196,0.6447646777869178,0.9063764562184295,-0.016114366641495355,-1.222499172317344,0.11763177455760256,-0.9483664637200454,-0.6375017536909693,0.9613595127269075,-0.9790367152717262
OFI00007,8.252185436003328,0.5948474326675638,0.9243606418837164,-0.15230513432444534,-0.016114366641495355,-1.222499172317344,-0.5694845184983812,-0.9483664637200454,-1.1908548128524579,0.9137928241184937,-0.9916873498082878
CAS00036,7.244941546337007,-0.38606091302299883,0.30256687375989233,-0.15230513432444534,-0.016114366641495355,-1.222499172317344,0.11763177455760256,-0.9483664637200454,-1.1908548128524579,0.9123166010685791,-0.9925349497284506
DEP00060,12.531776395271262,-0.06164118634602833,0.6447646777869178,1.1418192185635814,-0.016114366641495355,0.8280415687087431,-0.8037047775075877,-0.9483664637200454,-1.1908548128524579,0.914717146149753,-0.9931377331668171
DEP00061,6.311734809152915,-0.4347619658338311,-0.13860282561592888,0.2870874255470182,-0.016114366641495355,-1.222499172317344,-0.8037047775075877,-0.9483664637200454,-0.15883918240264788,0.9576083806000689,-1.0070161532188038
DEP00062,11.736077016252437,-0.6142941979272513,0.30256687375989233,0.2870874255470182,-0.016114366641495355,0.8280415687087431,-0.8037047775075877,-0.9483664637200454,-0.2923093286751119,0.9393896643173597,-1.0024609208323367
DEP00063,6.478509642208569,-0.5131765875452695,0.30256687375989233,0.6279067730828085,-0.016114366641495355,-1.222499172317344,-0.8037047775075877,-0.9483664637200454,-0.2923093286751119,0.9325290410853743,-0.9986816949747171
